C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_22_983.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_22_983.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_22_983.jpg, 0, 0, 0, 7.873625E-05
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_23_087.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_23_087.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_23_087.jpg, 0, 0, 0, 7.799E-05
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_23_193.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_23_193.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_23_193.jpg, 0, 0, 0, 7.812783E-05
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_23_302.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_23_302.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_23_302.jpg, 0, 0, 0, 8.361889E-05
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_23_407.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_23_407.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_23_407.jpg, 0, 0, 0, 7.985181E-05
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_23_510.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_23_510.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_23_510.jpg, 0, 0, 0, 7.907526E-05
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_23_616.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_23_616.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_23_616.jpg, 0, 0, 0, 7.849955E-05
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_23_718.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_23_718.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_23_718.jpg, 0, 0, 0, 7.934501E-05
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_23_822.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_23_822.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_23_822.jpg, 0, 0, 0, 7.774583E-05
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_23_925.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_23_925.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_23_925.jpg, 0, 0, 0, 7.868359E-05
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_24_026.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_24_026.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_24_026.jpg, 0, 0, 0, 7.939706E-05
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_24_131.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_24_131.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_24_131.jpg, 0, 0, 0, 7.78496E-05
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_24_233.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_24_233.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_24_233.jpg, 0, 0.04816119, 0, 0.001908501
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_24_336.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_24_336.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_24_336.jpg, 0, 0.3409719, 0, 0.2442487
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_24_438.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_24_438.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_24_438.jpg, -0.1754418, 0.648173, 0, 0.8740333
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_24_541.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_24_541.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_24_541.jpg, -0.4695977, 0.9423289, 0, 1.79162
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_24_645.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_24_645.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_24_645.jpg, -0.7000037, 1, 0, 2.884842
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_24_748.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_24_748.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_24_748.jpg, -0.3454684, 1, 0, 4.28901
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_24_851.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_24_851.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_24_851.jpg, -0.6528556, 1, 0, 5.418947
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_24_955.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_24_955.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_24_955.jpg, -0.3573404, 1, 0, 6.573127
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_25_059.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_25_059.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_25_059.jpg, -0.6289019, 1, 0, 7.68237
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_25_161.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_25_161.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_25_161.jpg, -0.3821594, 1, 0, 8.809584
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_25_264.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_25_264.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_25_264.jpg, -0.08503349, 0.8843709, 0, 9.873835
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_25_367.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_25_367.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_25_367.jpg, -0.07613157, 0.9886436, 0, 10.93739
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_25_470.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_25_470.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_25_470.jpg, 0, 0.7174743, 0, 12.03119
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_25_572.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_25_572.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_25_572.jpg, 0, 0.4183916, 0, 12.21153
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_25_675.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_25_675.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_25_675.jpg, -0.1379615, 0.1135454, 0, 12.27624
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_25_779.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_25_779.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_25_779.jpg, 0, 0.4236645, 0, 12.92643
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_25_884.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_25_884.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_25_884.jpg, 0, 0.722618, 0, 13.0377
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_25_985.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_25_985.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_25_985.jpg, -0.1210288, 1, 0, 14.33063
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_26_090.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_26_090.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_26_090.jpg, -0.3257943, 1, 0, 15.07101
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_26_194.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_26_194.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_26_194.jpg, -0.02467908, 1, 0, 16.3996
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_26_301.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_26_301.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_26_301.jpg, -0.073709, 1, 0, 17.64466
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_26_407.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_26_407.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_26_407.jpg, 0, 1, 0, 18.49154
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_26_510.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_26_510.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_26_510.jpg, -0.1044089, 1, 0, 19.66076
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_26_612.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_26_612.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_26_612.jpg, -0.4084764, 1, 0, 20.48476
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_26_725.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_26_725.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_26_725.jpg, -0.2917131, 1, 0, 21.59863
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_26_825.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_26_825.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_26_825.jpg, -0.1862127, 1, 0, 22.64105
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_26_927.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_26_927.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_26_927.jpg, 0, 1, 0, 23.59405
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_27_030.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_27_030.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_27_030.jpg, 0, 1, 0, 24.57003
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_27_132.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_27_132.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_27_132.jpg, 0, 1, 0, 25.52889
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_27_234.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_27_234.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_27_234.jpg, -0.1586845, 1, 0, 26.47255
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_27_336.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_27_336.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_27_336.jpg, 0, 1, 0, 27.41071
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_27_442.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_27_442.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_27_442.jpg, -0.123341, 1, 0, 28.33957
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_27_546.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_27_546.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_27_546.jpg, -0.2069097, 1, 0, 29.36421
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_27_650.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_27_650.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_27_650.jpg, -0.3349464, 1, 0, 30.17202
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_27_752.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_27_752.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_27_752.jpg, -0.04436859, 1, 0, 30.19027
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_27_857.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_27_857.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_27_857.jpg, -0.2580966, 1, 0, 30.18275
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_27_958.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_27_958.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_27_958.jpg, 0, 1, 0, 30.18875
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_28_062.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_28_062.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_28_062.jpg, 0, 1, 0, 30.19011
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_28_167.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_28_167.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_28_167.jpg, -0.1578761, 1, 0, 30.18527
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_28_276.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_28_276.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_28_276.jpg, -0.08790988, 1, 0, 30.19121
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_28_379.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_28_379.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_28_379.jpg, -0.1920356, 1, 0, 30.18584
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_28_485.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_28_485.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_28_485.jpg, 0, 1, 0, 30.18934
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_28_589.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_28_589.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_28_589.jpg, 0, 1, 0, 30.19024
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_28_696.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_28_696.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_28_696.jpg, -0.3163911, 1, 0, 30.16779
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_28_799.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_28_799.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_28_799.jpg, -0.1460219, 1, 0, 30.19139
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_28_904.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_28_904.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_28_904.jpg, -0.03790815, 1, 0, 30.19008
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_29_009.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_29_009.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_29_009.jpg, -0.2350305, 1, 0, 30.18198
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_29_112.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_29_112.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_29_112.jpg, 0, 1, 0, 30.18897
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_29_216.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_29_216.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_29_216.jpg, 0, 1, 0, 30.1895
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_29_316.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_29_316.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_29_316.jpg, 0, 1, 0, 30.19034
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_29_418.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_29_418.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_29_418.jpg, 0, 1, 0, 30.1903
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_29_524.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_29_524.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_29_524.jpg, -0.2217612, 1, 0, 30.17837
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_29_628.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_29_628.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_29_628.jpg, 0, 1, 0, 30.18953
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_29_737.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_29_737.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_29_737.jpg, 0, 1, 0, 30.19022
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_29_839.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_29_839.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_29_839.jpg, 0, 1, 0, 30.18993
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_29_943.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_29_943.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_29_943.jpg, -0.2044148, 1, 0, 30.17943
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_30_045.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_30_045.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_30_045.jpg, 0, 1, 0, 30.18987
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_30_150.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_30_150.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_30_150.jpg, 0, 1, 0, 30.19024
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_30_266.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_30_266.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_30_266.jpg, 0, 1, 0, 30.19032
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_30_370.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_30_370.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_30_370.jpg, -0.1261002, 1, 0, 30.18703
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_30_475.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_30_475.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_30_475.jpg, 0, 1, 0, 30.1901
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_30_576.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_30_576.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_30_576.jpg, -0.05028623, 1, 0, 30.1897
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_30_680.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_30_680.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_30_680.jpg, 0, 1, 0, 30.19045
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_30_783.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_30_783.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_30_783.jpg, -0.1837001, 1, 0, 30.18176
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_30_886.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_30_886.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_30_886.jpg, 0, 1, 0, 30.18986
C:\Users\salgueir\Desktop\driving_data2\IMG\center_2019_02_15_11_59_30_993.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\left_2019_02_15_11_59_30_993.jpg, C:\Users\salgueir\Desktop\driving_data2\IMG\right_2019_02_15_11_59_30_993.jpg, -0.196339, 1, 0, 30.18294
